wavelength      radiance
0.14397       3.43986E-10
0.14396       3.44686E-10
0.14396       3.45387E-10
0.14396       3.46087E-10
0.14396       3.46788E-10
0.14396       3.47488E-10
0.14395       3.48272E-10
0.14395       3.48918E-10
0.14395       3.49123E-10
0.14395       3.48972E-10
0.14394       3.48651E-10
0.14394       3.48376E-10
0.14394       3.48101E-10
0.14394       3.47826E-10
0.14394       3.47551E-10
0.14393       3.47276E-10
0.14393       3.47001E-10
0.14393       3.46725E-10
0.14393       3.46450E-10
0.14393       3.46175E-10
0.14392       3.45900E-10
0.14392       3.45625E-10
0.14392       3.45350E-10
0.14392       3.45075E-10
0.14392       3.44800E-10
0.14391       3.44525E-10
0.14391       3.44250E-10
0.14391       3.43975E-10
0.14391       3.43700E-10
0.14391       3.43425E-10
0.14390       3.43142E-10
0.14390       3.42864E-10
0.14390       3.42667E-10
0.14390       3.42456E-10
0.14390       3.42164E-10
0.14389       3.41939E-10
0.14389       3.41713E-10
0.14389       3.41488E-10
0.14389       3.41263E-10
0.14388       3.41038E-10
0.14388       3.40813E-10
0.14388       3.40588E-10
0.14388       3.40362E-10
0.14388       3.40137E-10
0.14387       3.39912E-10
0.14387       3.39687E-10
0.14387       3.39462E-10
0.14387       3.39237E-10
0.14387       3.39012E-10
0.14386       3.38787E-10
0.14386       3.38562E-10
0.14386       3.38336E-10
0.14386       3.38111E-10
0.14386       3.37886E-10
0.14385       3.37661E-10
0.14385       3.37422E-10
0.14385       3.37346E-10
0.14385       3.37499E-10
0.14385       3.37874E-10
0.14384       3.38133E-10
0.14384       3.38384E-10
0.14384       3.38677E-10
0.14384       3.38960E-10
0.14384       3.39244E-10
0.14383       3.39526E-10
0.14383       3.39810E-10
0.14383       3.40092E-10
0.14383       3.40375E-10
0.14382       3.40659E-10
0.14382       3.40942E-10
0.14382       3.41225E-10
0.14382       3.41508E-10
0.14382       3.41792E-10
0.14381       3.42075E-10
0.14381       3.42358E-10
0.14381       3.42641E-10
0.14381       3.42924E-10
0.14381       3.43207E-10
0.14380       3.43490E-10
0.14380       3.43852E-10
0.14380       3.44222E-10
0.14380       3.44842E-10
0.14380       3.45856E-10
0.14379       3.46757E-10
0.14379       3.47657E-10
0.14379       3.48558E-10
0.14379       3.49459E-10
0.14379       3.50359E-10
0.14378       3.51260E-10
0.14378       3.52160E-10
0.14378       3.53061E-10
0.14378       3.53961E-10
0.14378       3.54862E-10
0.14377       3.55762E-10
0.14377       3.56663E-10
0.14377       3.57563E-10
0.14377       3.58464E-10
0.14376       3.59364E-10
0.14376       3.60265E-10
0.14376       3.61165E-10
0.14376       3.62066E-10
0.14376       3.62966E-10
0.14375       3.63867E-10
0.14375       3.64827E-10
0.14375       3.65549E-10
0.14375       3.65986E-10
0.14375       3.66377E-10
0.14374       3.66746E-10
0.14374       3.67066E-10
0.14374       3.67386E-10
0.14374       3.67706E-10
0.14374       3.68026E-10
0.14373       3.68346E-10
0.14373       3.68667E-10
0.14373       3.68987E-10
0.14373       3.69307E-10
0.14373       3.69627E-10
0.14372       3.69947E-10
0.14372       3.70267E-10
0.14372       3.70587E-10
0.14372       3.70907E-10
0.14372       3.71227E-10
0.14371       3.71547E-10
0.14371       3.71867E-10
0.14371       3.72187E-10
0.14371       3.72507E-10
0.14370       3.72827E-10
0.14370       3.73229E-10
0.14370       3.73467E-10
0.14370       3.73497E-10
0.14370       3.73405E-10
0.14369       3.73269E-10
0.14369       3.73143E-10
0.14369       3.73018E-10
0.14369       3.72892E-10
0.14369       3.72767E-10
0.14368       3.72641E-10
0.14368       3.72516E-10
0.14368       3.72390E-10
0.14368       3.72265E-10
0.14368       3.72139E-10
0.14367       3.72014E-10
0.14367       3.71888E-10
0.14367       3.71763E-10
0.14367       3.71637E-10
0.14367       3.71511E-10
0.14366       3.71386E-10
0.14366       3.71260E-10
0.14366       3.71135E-10
0.14366       3.71009E-10
0.14366       3.70884E-10
0.14365       3.70744E-10
0.14365       3.70508E-10
0.14365       3.70014E-10
0.14365       3.68905E-10
0.14365       3.67266E-10
0.14364       3.65894E-10
0.14364       3.64521E-10
0.14364       3.63149E-10
0.14364       3.61777E-10
0.14363       3.60404E-10
0.14363       3.59032E-10
0.14363       3.57660E-10
0.14363       3.56288E-10
0.14363       3.54915E-10
0.14362       3.53543E-10
0.14362       3.52171E-10
0.14362       3.50798E-10
0.14362       3.49426E-10
0.14362       3.48054E-10
0.14361       3.46681E-10
0.14361       3.45309E-10
0.14361       3.43937E-10
0.14361       3.42564E-10
0.14361       3.41190E-10
0.14360       3.39816E-10
0.14360       3.38363E-10
0.14360       3.37411E-10
0.14360       3.36873E-10
0.14360       3.36392E-10
0.14359       3.36005E-10
0.14359       3.35618E-10
0.14359       3.35230E-10
0.14359       3.34843E-10
0.14359       3.34456E-10
0.14358       3.34069E-10
0.14358       3.33682E-10
0.14358       3.33294E-10
0.14358       3.32907E-10
0.14358       3.32520E-10
0.14357       3.32130E-10
0.14357       3.31743E-10
0.14357       3.31355E-10
0.14357       3.30968E-10
0.14356       3.30580E-10
0.14356       3.30192E-10
0.14356       3.29805E-10
0.14356       3.29399E-10
0.14356       3.29032E-10
0.14355       3.28659E-10
0.14355       3.28207E-10
0.14355       3.28103E-10
0.14355       3.28422E-10
0.14355       3.29070E-10
0.14354       3.29755E-10
0.14354       3.30420E-10
0.14354       3.31086E-10
0.14354       3.31751E-10
0.14354       3.32418E-10
0.14353       3.33084E-10
0.14353       3.33748E-10
0.14353       3.34413E-10
0.14353       3.35078E-10
0.14353       3.35743E-10
0.14352       3.36408E-10
0.14352       3.37074E-10
0.14352       3.37740E-10
0.14352       3.38405E-10
0.14352       3.39071E-10
0.14351       3.39736E-10
0.14351       3.40402E-10
0.14351       3.41067E-10
0.14351       3.41733E-10
0.14350       3.42398E-10
0.14350       3.43122E-10
0.14350       3.43702E-10
0.14350       3.43989E-10
0.14350       3.44132E-10
0.14349       3.44244E-10
0.14349       3.44341E-10
0.14349       3.44437E-10
0.14349       3.44534E-10
0.14349       3.44630E-10
0.14348       3.44727E-10
0.14348       3.44823E-10
0.14348       3.44920E-10
0.14348       3.45016E-10
0.14348       3.45113E-10
0.14347       3.45209E-10
0.14347       3.45305E-10
0.14347       3.45402E-10
0.14347       3.45498E-10
0.14347       3.45595E-10
0.14346       3.45691E-10
0.14346       3.45788E-10
0.14346       3.45884E-10
0.14346       3.45981E-10
0.14346       3.46077E-10
0.14345       3.46176E-10
0.14345       3.46305E-10
0.14345       3.46534E-10
0.14345       3.47111E-10
0.14345       3.48095E-10
0.14344       3.48860E-10
0.14344       3.49626E-10
0.14344       3.50391E-10
0.14344       3.51156E-10
0.14343       3.51921E-10
0.14343       3.52686E-10
0.14343       3.53451E-10
0.14343       3.54216E-10
0.14343       3.54982E-10
0.14342       3.55747E-10
0.14342       3.56512E-10
0.14342       3.57277E-10
0.14342       3.58042E-10
0.14342       3.58957E-10
0.14341       3.59590E-10
0.14341       3.60229E-10
0.14341       3.61103E-10
0.14341       3.61869E-10
0.14341       3.62635E-10
0.14340       3.63400E-10
0.14340       3.64416E-10
0.14340       3.65295E-10
0.14340       3.66379E-10
0.14340       3.67951E-10
0.14339       3.69461E-10
0.14339       3.70970E-10
0.14339       3.72480E-10
0.14339       3.73990E-10
0.14339       3.75500E-10
0.14338       3.77009E-10
0.14338       3.78519E-10
0.14338       3.80029E-10
0.14338       3.81539E-10
0.14338       3.83049E-10
0.14337       3.84558E-10
0.14337       3.86068E-10
0.14337       3.87578E-10
0.14337       3.89088E-10
0.14337       3.90597E-10
0.14336       3.92107E-10
0.14336       3.93617E-10
0.14336       3.95127E-10
0.14336       3.96636E-10
0.14335       3.98146E-10
0.14335       3.99789E-10
0.14335       4.01147E-10
0.14335       4.02077E-10
0.14335       4.03057E-10
0.14334       4.04114E-10
0.14334       4.05039E-10
0.14334       4.05964E-10
0.14334       4.06889E-10
0.14334       4.07814E-10
0.14333       4.08739E-10
0.14333       4.09664E-10
0.14333       4.10589E-10
0.14333       4.11514E-10
0.14333       4.12439E-10
0.14332       4.13364E-10
0.14332       4.14289E-10
0.14332       4.15214E-10
0.14332       4.16139E-10
0.14332       4.17064E-10
0.14331       4.17989E-10
0.14331       4.18914E-10
0.14331       4.19839E-10
0.14331       4.20764E-10
0.14331       4.21689E-10
0.14330       4.22614E-10
0.14330       4.23478E-10
0.14330       4.24062E-10
0.14330       4.24362E-10
0.14330       4.24530E-10
0.14329       4.24679E-10
0.14329       4.24828E-10
0.14329       4.24976E-10
0.14329       4.25125E-10
0.14328       4.25274E-10
0.14328       4.25422E-10
0.14328       4.25571E-10
0.14328       4.25719E-10
0.14328       4.25868E-10
0.14327       4.26017E-10
0.14327       4.26187E-10
0.14327       4.26314E-10
0.14327       4.26444E-10
0.14327       4.26611E-10
0.14326       4.26760E-10
0.14326       4.26909E-10
0.14326       4.27057E-10
0.14326       4.27206E-10
0.14326       4.27355E-10
0.14325       4.27503E-10
0.14325       4.27661E-10
0.14325       4.27693E-10
0.14325       4.27560E-10
0.14325       4.27306E-10
0.14324       4.27059E-10
0.14324       4.26811E-10
0.14324       4.26564E-10
0.14324       4.26316E-10
0.14324       4.26069E-10
0.14323       4.25822E-10
0.14323       4.25574E-10
0.14323       4.25327E-10
0.14323       4.25079E-10
0.14323       4.24832E-10
0.14322       4.24584E-10
0.14322       4.24337E-10
0.14322       4.24090E-10
0.14322       4.23842E-10
0.14322       4.23595E-10
0.14321       4.23347E-10
0.14321       4.23100E-10
0.14321       4.22853E-10
0.14321       4.22605E-10
0.14320       4.22358E-10
0.14320       4.22061E-10
0.14320       4.21567E-10
0.14320       4.20513E-10
0.14320       4.18267E-10
0.14319       4.15325E-10
0.14319       4.12850E-10
0.14319       4.10375E-10
0.14319       4.07900E-10
0.14319       4.05425E-10
0.14318       4.02950E-10
0.14318       4.00475E-10
0.14318       3.98000E-10
0.14318       3.95525E-10
0.14318       3.93050E-10
0.14317       3.90575E-10
0.14317       3.88100E-10
0.14317       3.85625E-10
0.14317       3.83150E-10
0.14317       3.80675E-10
0.14316       3.78199E-10
0.14316       3.75724E-10
0.14316       3.73249E-10
0.14316       3.70774E-10
0.14316       3.68299E-10
0.14315       3.65824E-10
0.14315       3.63283E-10
0.14315       3.61392E-10
0.14315       3.59914E-10
0.14315       3.58346E-10
0.14314       3.56971E-10
0.14314       3.55595E-10
0.14314       3.54220E-10
0.14314       3.52844E-10
0.14314       3.51468E-10
0.14313       3.50093E-10
0.14313       3.48717E-10
0.14313       3.47159E-10
0.14313       3.45851E-10
0.14312       3.44617E-10
0.14312       3.43213E-10
0.14312       3.41835E-10
0.14312       3.40457E-10
0.14312       3.39079E-10
0.14311       3.37702E-10
0.14311       3.36322E-10
0.14311       3.34945E-10
0.14311       3.33569E-10
0.14311       3.32190E-10
0.14310       3.30812E-10
0.14310       3.29225E-10
0.14310       3.28028E-10
0.14310       3.27348E-10
0.14310       3.26723E-10
0.14309       3.26069E-10
0.14309       3.25459E-10
0.14309       3.24848E-10
0.14309       3.24238E-10
0.14309       3.23627E-10
0.14308       3.23017E-10
0.14308       3.22406E-10
0.14308       3.21795E-10
0.14308       3.21185E-10
0.14308       3.20574E-10
0.14307       3.19964E-10
0.14307       3.19354E-10
0.14307       3.18744E-10
0.14307       3.18133E-10
0.14307       3.17523E-10
0.14306       3.16913E-10
0.14306       3.16303E-10
0.14306       3.15693E-10
0.14306       3.15083E-10
0.14306       3.14473E-10
0.14305       3.13862E-10
0.14305       3.13272E-10
0.14305       3.12866E-10
0.14305       3.12537E-10
0.14305       3.12166E-10
0.14304       3.11867E-10
0.14304       3.11567E-10
0.14304       3.11267E-10
0.14304       3.10967E-10
0.14303       3.10668E-10
0.14303       3.10368E-10
0.14303       3.10068E-10
0.14303       3.09768E-10
0.14303       3.09468E-10
0.14302       3.09169E-10
0.14302       3.08869E-10
0.14302       3.08569E-10
0.14302       3.08269E-10
0.14302       3.07969E-10
0.14301       3.07670E-10
0.14301       3.07370E-10
0.14301       3.07070E-10
0.14301       3.06770E-10
0.14301       3.06470E-10
0.14300       3.06171E-10
0.14300       3.05797E-10
0.14300       3.05500E-10
0.14300       3.05159E-10
0.14300       3.04616E-10
0.14299       3.04089E-10
0.14299       3.03587E-10
0.14299       3.03086E-10
0.14299       3.02503E-10
0.14299       3.02006E-10
0.14298       3.01590E-10
0.14298       3.01106E-10
0.14298       3.00580E-10
0.14298       3.00079E-10
0.14298       2.99578E-10
0.14297       2.99076E-10
0.14297       2.98575E-10
0.14297       2.98074E-10
0.14297       2.97573E-10
0.14297       2.97071E-10
0.14296       2.96569E-10
0.14296       2.96064E-10
0.14296       2.95563E-10
0.14296       2.95060E-10
0.14296       2.94558E-10
0.14295       2.94057E-10
0.14295       2.93512E-10
0.14295       2.93069E-10
0.14295       2.92567E-10
0.14294       2.91935E-10
0.14294       2.91388E-10
0.14294       2.90842E-10
0.14294       2.90295E-10
0.14294       2.89748E-10
0.14293       2.89201E-10
0.14293       2.88655E-10
0.14293       2.88108E-10
0.14293       2.87561E-10
0.14293       2.87014E-10
0.14292       2.86467E-10
0.14292       2.85919E-10
0.14292       2.85372E-10
0.14292       2.84825E-10
0.14292       2.84278E-10
0.14291       2.83731E-10
0.14291       2.83185E-10
0.14291       2.82638E-10
0.14291       2.82091E-10
0.14291       2.81544E-10
0.14290       2.80996E-10
0.14290       2.80421E-10
0.14290       2.80059E-10
0.14290       2.79994E-10
0.14290       2.80124E-10
0.14289       2.80234E-10
0.14289       2.80345E-10
0.14289       2.80456E-10
0.14289       2.80566E-10
0.14289       2.80677E-10
0.14288       2.80788E-10
0.14288       2.80898E-10
0.14288       2.81009E-10
0.14288       2.81120E-10
0.14288       2.81231E-10
0.14287       2.81342E-10
0.14287       2.81452E-10
0.14287       2.81564E-10
0.14287       2.81675E-10
0.14287       2.81785E-10
0.14286       2.81897E-10
0.14286       2.82007E-10
0.14286       2.82123E-10
0.14286       2.82232E-10
0.14286       2.82339E-10
0.14285       2.82450E-10
0.14285       2.82578E-10
0.14285       2.82709E-10
0.14285       2.82878E-10
0.14284       2.83085E-10
0.14284       2.83294E-10
0.14284       2.83468E-10
0.14284       2.83641E-10
0.14284       2.83835E-10
0.14283       2.84023E-10
0.14283       2.84211E-10
0.14283       2.84398E-10
0.14283       2.84586E-10
0.14283       2.84773E-10
0.14282       2.84961E-10
0.14282       2.85149E-10
0.14282       2.85336E-10
0.14282       2.85524E-10
0.14282       2.85712E-10
0.14281       2.85899E-10
0.14281       2.86087E-10
0.14281       2.86277E-10
0.14281       2.86464E-10
0.14281       2.86652E-10
0.14280       2.86840E-10
0.14280       2.87023E-10
0.14280       2.87043E-10
0.14280       2.86796E-10
0.14280       2.86329E-10
0.14279       2.85884E-10
0.14279       2.85441E-10
0.14279       2.84999E-10
0.14279       2.84556E-10
0.14279       2.84113E-10
0.14278       2.83670E-10
0.14278       2.83227E-10
0.14278       2.82785E-10
0.14278       2.82342E-10
0.14278       2.81899E-10
0.14277       2.81455E-10
0.14277       2.81011E-10
0.14277       2.80569E-10
0.14277       2.80126E-10
0.14277       2.79683E-10
0.14276       2.79240E-10
0.14276       2.78797E-10
0.14276       2.78354E-10
0.14276       2.77911E-10
0.14276       2.77468E-10
0.14275       2.77022E-10
0.14275       2.76639E-10
0.14275       2.76457E-10
0.14275       2.76476E-10
0.14274       2.76594E-10
0.14274       2.76688E-10
0.14274       2.76782E-10
0.14274       2.76877E-10
0.14274       2.76971E-10
0.14273       2.77065E-10
0.14273       2.77163E-10
0.14273       2.77257E-10
0.14273       2.77352E-10
0.14273       2.77446E-10
0.14272       2.77540E-10
0.14272       2.77635E-10
0.14272       2.77729E-10
0.14272       2.77823E-10
0.14272       2.77923E-10
0.14271       2.78014E-10
0.14271       2.78103E-10
0.14271       2.78201E-10
0.14271       2.78295E-10
0.14271       2.78389E-10
0.14270       2.78484E-10
0.14270       2.78698E-10
0.14270       2.79062E-10
0.14270       2.79729E-10
0.14270       2.80873E-10
0.14269       2.82146E-10
0.14269       2.83340E-10
0.14269       2.84534E-10
0.14269       2.85728E-10
0.14269       2.86924E-10
0.14268       2.88118E-10
0.14268       2.89313E-10
0.14268       2.90507E-10
0.14268       2.91701E-10
0.14268       2.92895E-10
0.14267       2.94092E-10
0.14267       2.95288E-10
0.14267       2.96485E-10
0.14267       2.97681E-10
0.14267       2.98875E-10
0.14266       3.00070E-10
0.14266       3.01264E-10
0.14266       3.02458E-10
0.14266       3.03652E-10
0.14266       3.04847E-10
0.14265       3.06041E-10
0.14265       3.07262E-10
0.14265       3.08182E-10
0.14265       3.09002E-10
0.14265       3.09933E-10
0.14264       3.10758E-10
0.14264       3.11582E-10
0.14264       3.12407E-10
0.14264       3.13232E-10
0.14264       3.14057E-10
0.14263       3.14882E-10
0.14263       3.15707E-10
0.14263       3.16532E-10
0.14263       3.17357E-10
0.14262       3.18182E-10
0.14262       3.19007E-10
0.14262       3.19832E-10
0.14262       3.20657E-10
0.14262       3.21483E-10
0.14261       3.22308E-10
0.14261       3.23134E-10
0.14261       3.23959E-10
0.14261       3.24785E-10
0.14261       3.25610E-10
0.14260       3.26435E-10
0.14260       3.27350E-10
0.14260       3.28357E-10
0.14260       3.30047E-10
0.14260       3.33258E-10
0.14259       3.36665E-10
0.14259       3.39674E-10
0.14259       3.42683E-10
0.14259       3.45688E-10
0.14259       3.48692E-10
0.14258       3.51697E-10
0.14258       3.54702E-10
0.14258       3.57706E-10
0.14258       3.60711E-10
0.14258       3.63716E-10
0.14257       3.66811E-10
0.14257       3.69857E-10
0.14257       3.72763E-10
0.14257       3.75719E-10
0.14257       3.78741E-10
0.14256       3.81746E-10
0.14256       3.84751E-10
0.14256       3.87941E-10
0.14256       3.91003E-10
0.14256       3.93640E-10
0.14255       3.96550E-10
0.14255       4.00243E-10
0.14255       4.02685E-10
0.14255       4.04384E-10
0.14255       4.06213E-10
0.14254       4.08044E-10
0.14254       4.09876E-10
0.14254       4.11708E-10
0.14254       4.13540E-10
0.14254       4.15372E-10
0.14253       4.17204E-10
0.14253       4.19036E-10
0.14253       4.20868E-10
0.14253       4.22700E-10
0.14253       4.24532E-10
0.14252       4.26363E-10
0.14252       4.28195E-10
0.14252       4.30027E-10
0.14252       4.31859E-10
0.14252       4.33691E-10
0.14251       4.35523E-10
0.14251       4.37355E-10
0.14251       4.39187E-10
0.14251       4.41019E-10
0.14250       4.42850E-10
0.14250       4.44682E-10
0.14250       4.46149E-10
0.14250       4.46497E-10
0.14250       4.45794E-10
0.14249       4.44677E-10
0.14249       4.43690E-10
0.14249       4.42703E-10
0.14249       4.41716E-10
0.14249       4.40729E-10
0.14248       4.39742E-10
0.14248       4.38755E-10
0.14248       4.37768E-10
0.14248       4.36781E-10
0.14248       4.35794E-10
0.14247       4.34807E-10
0.14247       4.33820E-10
0.14247       4.32834E-10
0.14247       4.31847E-10
0.14247       4.30860E-10
0.14246       4.29873E-10
0.14246       4.28886E-10
0.14246       4.27899E-10
0.14246       4.26912E-10
0.14246       4.25925E-10
0.14245       4.24938E-10
0.14245       4.23782E-10
0.14245       4.22573E-10
0.14245       4.20621E-10
0.14245       4.17088E-10
0.14244       4.13699E-10
0.14244       4.10537E-10
0.14244       4.07375E-10
0.14244       4.04214E-10
0.14244       4.01052E-10
0.14243       3.97890E-10
0.14243       3.94588E-10
0.14243       3.91390E-10
0.14243       3.88389E-10
0.14243       3.85285E-10
0.14242       3.82078E-10
0.14242       3.78916E-10
0.14242       3.75753E-10
0.14242       3.72295E-10
0.14242       3.69041E-10
0.14241       3.66365E-10
0.14241       3.63364E-10
0.14241       3.59937E-10
0.14241       3.56774E-10
0.14241       3.53610E-10
0.14240       3.50446E-10
0.14240       3.46948E-10
0.14240       3.44315E-10
0.14240       3.42320E-10
0.14240       3.40186E-10
0.14239       3.38066E-10
0.14239       3.35943E-10
0.14239       3.33824E-10
0.14239       3.31702E-10
0.14239       3.29581E-10
0.14238       3.27459E-10
0.14238       3.25340E-10
0.14238       3.23219E-10
0.14238       3.21099E-10
0.14238       3.18979E-10
0.14237       3.16860E-10
0.14237       3.14741E-10
0.14237       3.12622E-10
0.14237       3.10503E-10
0.14236       3.08384E-10
0.14236       3.06265E-10
0.14236       3.04146E-10
0.14236       3.02026E-10
0.14236       2.99908E-10
0.14235       2.97789E-10
0.14235       2.95665E-10
0.14235       2.93797E-10
0.14235       2.92721E-10
0.14235       2.92197E-10
0.14234       2.91802E-10
0.14234       2.91458E-10
0.14234       2.91114E-10
0.14234       2.90769E-10
0.14234       2.90425E-10
0.14233       2.90081E-10
0.14233       2.89737E-10
0.14233       2.89393E-10
0.14233       2.89049E-10
0.14233       2.88705E-10
0.14232       2.88361E-10
0.14232       2.88017E-10
0.14232       2.87673E-10
0.14232       2.87328E-10
0.14232       2.86984E-10
0.14231       2.86640E-10
0.14231       2.86296E-10
0.14231       2.85950E-10
0.14231       2.85606E-10
0.14231       2.85262E-10
0.14230       2.84917E-10
0.14230       2.84534E-10
0.14230       2.84179E-10
0.14230       2.83761E-10
0.14230       2.83139E-10
0.14229       2.82525E-10
0.14229       2.81949E-10
0.14229       2.81351E-10
0.14229       2.80759E-10
0.14229       2.80215E-10
0.14228       2.79655E-10
0.14228       2.79067E-10
0.14228       2.78491E-10
0.14228       2.77914E-10
0.14228       2.77293E-10
0.14227       2.76668E-10
0.14227       2.76183E-10
0.14227       2.75646E-10
0.14227       2.75012E-10
0.14227       2.74422E-10
0.14226       2.73845E-10
0.14226       2.73261E-10
0.14226       2.72681E-10
0.14226       2.72105E-10
0.14226       2.71529E-10
0.14225       2.70952E-10
0.14225       2.70321E-10
0.14225       2.69836E-10
0.14225       2.69483E-10
0.14225       2.69110E-10
0.14224       2.68749E-10
0.14224       2.68387E-10
0.14224       2.68012E-10
0.14224       2.67646E-10
0.14224       2.67284E-10
0.14223       2.66911E-10
0.14223       2.66536E-10
0.14223       2.66174E-10
0.14223       2.65812E-10
0.14223       2.65446E-10
0.14222       2.65085E-10
0.14222       2.64714E-10
0.14222       2.64344E-10
0.14222       2.63983E-10
0.14222       2.63621E-10
0.14221       2.63254E-10
0.14221       2.62893E-10
0.14221       2.62532E-10
0.14221       2.62171E-10
0.14221       2.61810E-10
0.14220       2.61449E-10
0.14220       2.61147E-10
0.14220       2.61042E-10
0.14220       2.61152E-10
0.14219       2.61365E-10
0.14219       2.61548E-10
0.14219       2.61732E-10
0.14219       2.61915E-10
0.14219       2.62098E-10
0.14218       2.62282E-10
0.14218       2.62465E-10
0.14218       2.62648E-10
0.14218       2.62832E-10
0.14218       2.63015E-10
0.14217       2.63198E-10
0.14217       2.63387E-10
0.14217       2.63571E-10
0.14217       2.63754E-10
0.14217       2.63937E-10
0.14216       2.64121E-10
0.14216       2.64304E-10
0.14216       2.64490E-10
0.14216       2.64674E-10
0.14216       2.64867E-10
0.14215       2.65056E-10
0.14215       2.65245E-10
0.14215       2.65439E-10
0.14215       2.65669E-10
0.14215       2.65997E-10
0.14214       2.66316E-10
0.14214       2.66612E-10
0.14214       2.66931E-10
0.14214       2.67246E-10
0.14214       2.67549E-10
0.14213       2.67853E-10
0.14213       2.68170E-10
0.14213       2.68501E-10
0.14213       2.68798E-10
0.14213       2.69081E-10
0.14212       2.69395E-10
0.14212       2.69698E-10
0.14212       2.70001E-10
0.14212       2.70304E-10
0.14212       2.70607E-10
0.14211       2.70909E-10
0.14211       2.71212E-10
0.14211       2.71515E-10
0.14211       2.71818E-10
0.14211       2.72121E-10
0.14210       2.72424E-10
0.14210       2.72748E-10
0.14210       2.72950E-10
0.14210       2.72978E-10
0.14210       2.72928E-10
0.14209       2.72878E-10
0.14209       2.72827E-10
0.14209       2.72776E-10
0.14209       2.72726E-10
0.14209       2.72675E-10
0.14208       2.72625E-10
0.14208       2.72574E-10
0.14208       2.72524E-10
0.14208       2.72473E-10
0.14208       2.72423E-10
0.14207       2.72372E-10
0.14207       2.72321E-10
0.14207       2.72271E-10
0.14207       2.72220E-10
0.14207       2.72170E-10
0.14206       2.72119E-10
0.14206       2.72069E-10
0.14206       2.72018E-10
0.14206       2.71968E-10
0.14206       2.71917E-10
0.14205       2.71866E-10
0.14205       2.71800E-10
0.14205       2.71683E-10
0.14205       2.71438E-10
0.14205       2.71076E-10
0.14204       2.70770E-10
0.14204       2.70464E-10
0.14204       2.70157E-10
0.14204       2.69851E-10
0.14204       2.69544E-10
0.14203       2.69227E-10
0.14203       2.68920E-10
0.14203       2.68614E-10
0.14203       2.68305E-10
0.14203       2.67986E-10
0.14202       2.67676E-10
0.14202       2.67369E-10
0.14202       2.67062E-10
0.14202       2.66744E-10
0.14202       2.66424E-10
0.14201       2.66117E-10
0.14201       2.65809E-10
0.14201       2.65498E-10
0.14201       2.65192E-10
0.14201       2.64866E-10
0.14200       2.64555E-10
0.14200       2.64276E-10
0.14200       2.64091E-10
0.14200       2.63991E-10
0.14200       2.63912E-10
0.14199       2.63837E-10
0.14199       2.63762E-10
0.14199       2.63679E-10
0.14199       2.63603E-10
0.14198       2.63533E-10
0.14198       2.63460E-10
0.14198       2.63385E-10
0.14198       2.63303E-10
0.14198       2.63228E-10
0.14197       2.63152E-10
0.14197       2.63077E-10
0.14197       2.63002E-10
0.14197       2.62926E-10
0.14197       2.62851E-10
0.14196       2.62775E-10
0.14196       2.62700E-10
0.14196       2.62625E-10
0.14196       2.62549E-10
0.14196       2.62474E-10
0.14195       2.62398E-10
0.14195       2.62323E-10
0.14195       2.62325E-10
0.14195       2.62504E-10
0.14195       2.62824E-10
0.14194       2.63192E-10
0.14194       2.63555E-10
0.14194       2.63913E-10
0.14194       2.64270E-10
0.14194       2.64631E-10
0.14193       2.65004E-10
0.14193       2.65362E-10
0.14193       2.65724E-10
0.14193       2.66083E-10
0.14193       2.66441E-10
0.14192       2.66812E-10
0.14192       2.67182E-10
0.14192       2.67540E-10
0.14192       2.67899E-10
0.14192       2.68271E-10
0.14191       2.68632E-10
0.14191       2.68990E-10
0.14191       2.69358E-10
0.14191       2.69716E-10
0.14191       2.70074E-10
0.14190       2.70431E-10
0.14190       2.70796E-10
0.14190       2.71050E-10
0.14190       2.71087E-10
0.14190       2.70927E-10
0.14189       2.70724E-10
0.14189       2.70547E-10
0.14189       2.70370E-10
0.14189       2.70193E-10
0.14189       2.70016E-10
0.14188       2.69839E-10
0.14188       2.69662E-10
0.14188       2.69485E-10
0.14188       2.69301E-10
0.14188       2.69121E-10
0.14187       2.68944E-10
0.14187       2.68767E-10
0.14187       2.68590E-10
0.14187       2.68413E-10
0.14187       2.68233E-10
0.14186       2.68052E-10
0.14186       2.67860E-10
0.14186       2.67688E-10
0.14186       2.67515E-10
0.14186       2.67331E-10
0.14185       2.67154E-10
0.14185       2.66967E-10
0.14185       2.66795E-10
0.14185       2.66671E-10
0.14185       2.66594E-10
0.14184       2.66507E-10
0.14184       2.66410E-10
0.14184       2.66318E-10
0.14184       2.66227E-10
0.14184       2.66135E-10
0.14183       2.66044E-10
0.14183       2.65953E-10
0.14183       2.65862E-10
0.14183       2.65769E-10
0.14183       2.65678E-10
0.14182       2.65587E-10
0.14182       2.65491E-10
0.14182       2.65400E-10
0.14182       2.65308E-10
0.14182       2.65217E-10
0.14181       2.65126E-10
0.14181       2.65035E-10
0.14181       2.64938E-10
0.14181       2.64843E-10
0.14181       2.64752E-10
0.14180       2.64655E-10
0.14180       2.64588E-10
0.14180       2.64665E-10
0.14180       2.65005E-10
0.14180       2.65498E-10
0.14179       2.65980E-10
0.14179       2.66457E-10
0.14179       2.66959E-10
0.14179       2.67436E-10
0.14179       2.67917E-10
0.14178       2.68408E-10
0.14178       2.68885E-10
0.14178       2.69372E-10
0.14178       2.69849E-10
0.14178       2.70325E-10
0.14177       2.70802E-10
0.14177       2.71279E-10
